STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
44257099999,BINDER,1956-08-20,2020-04-07,null,MG,48.6166667,110.6,747
56983099999,BING-YUAN-JIE,1981-06-09,1981-12-22,null,CH,23.7,103.833,1524
54527399999,BINHAI,1981-11-25,2020-04-07,null,CH,39.124353,117.346183,3.04
31618099999,BIRA,1953-02-16,1957-12-15,null,RS,49.017,132.467,154
31703099999,BIRAKAN,1953-02-16,1954-09-30,null,RS,49,131.7333333,267
44478099999,BIRATNAGAR,1990-09-03,2020-04-07,null,NP,26.481453,87.264036,71.93
29794099999,BIRJUSA,1969-01-01,2001-05-28,null,RS,54.383,97.783,802
30976099999,BIRKA-IN-CHITA,1957-07-01,1958-12-31,null,RS,50.65,118.55,587
31713099999,BIROBIDZHAN,1948-01-01,2020-04-07,null,RS,48.7333333,132.95,80
42701099999,BIRSA MUNDA,1973-01-03,2020-04-07,null,IN,23.31425,85.321675,654.71
38353099999,BISHKEK,1948-01-25,2020-04-07,null,KG,42.85,74.5333333,760
31510099999,BLAGOVESCENSK,1934-06-03,2020-04-07,null,RS,50.2833333,127.4833333,169.19
31512099999,BLAGOVESCENSK,2009-08-01,2014-12-23,null,RS,50.2,127.5666666,132
38338099999,BLINKOVO,1973-09-30,2020-04-07,null,KZ,42.233,70.117,1122
59446099999,BOBAI,1957-08-22,2000-01-23,null,CH,22.25,109.967,121
30253099999,BODAJBO,1948-01-01,2005-12-27,null,RS,57.85,114.2,278
44338099999,BOGD,1975-08-29,2020-04-07,null,MG,44.65,102.1666667,1646
31958099999,BOGOPOL',1953-02-16,1958-12-31,null,RS,44.25,135.45,65
31439099999,BOGORODSKOE,1948-01-01,2020-04-07,null,RS,52.3833333,140.4666666,35
29553099999,BOGOTOL,1946-02-17,2020-04-07,null,RS,56.2166666,89.55,290
41883099999,BOGRA,1982-01-01,2020-04-07,null,BG,24.85,89.3666666,20
29282099999,BOGUCANY,1957-06-12,2020-04-07,null,RS,58.3833333,97.45,133
51077099999,BOGUS CHINESE,1957-06-15,1957-09-29,null,CH,47.167,88.367,-999
53652099999,BOGUS CHINESE,1980-08-20,1980-08-20,null,CH,38.983,110.6,1219
53681099999,BOGUS CHINESE,1980-10-23,1981-12-06,null,CH,38.717,113,792
53578099999,BOGUS CHINESE,1979-06-12,1982-02-15,null,CH,39.3,112.417,900
52753099999,BOGUS CHINESE,1980-06-14,1982-02-01,null,CH,37.683,100.7,3353
52788099999,BOGUS CHINESE,1973-12-07,1981-11-06,null,CH,37.233,103.4,2415
52907099999,BOGUS CHINESE,1980-07-05,1981-07-06,null,CH,35.167,92.833,4877
55585099999,BOGUS CHINESE,1985-06-10,1996-12-12,null,CH,29.5,90.25,-999
30618099999,BOHAN,1953-02-16,1999-06-13,null,RS,53.1333333,103.7666666,446
53278099999,BOIN SUM,1989-12-18,1990-07-21,null,CH,42.2,112.517,1280
29471099999,BOL'SHAJA MURTA,1948-01-01,2020-04-07,null,RS,56.9,93.1333333,180
28593099999,BOL'SHERECH'E,1948-02-20,2020-03-31,null,RS,56.1,74.6333333,77
31174099999,BOL'SHOJ SHANTAR,1959-01-03,2020-04-07,null,RS,54.8333333,137.5333333,21
29464099999,BOL'SOJ ULUJ,1948-01-02,2020-04-07,null,RS,56.65,90.55,231
51330099999,BOLE/BORTALA,1962-03-28,1997-05-13,null,CH,44.917,82.067,1366
31331099999,BOLODEK,1959-01-06,1993-06-29,null,RS,53.717,133.15,280
31651099999,BOLON,1961-07-03,1988-07-24,null,RS,49.967,136.067,28
29539099999,BOLOTNOE,1953-02-23,1994-12-31,null,RS,55.6666666,84.4,193
36948099999,BOLSAJA KZYL,1961-02-21,1997-05-27,null,KG,42.2,78.2,1719
30374099999,BOLSAJA-LEPRINDA,1955-03-29,1996-12-15,null,RS,56.65,117.567,1000
30651099999,BOLSOJ AMALAT,1955-04-05,1996-07-25,null,RS,53.917,113.417,935
30632099999,BOLSOJ USKAN ISLAND,1955-07-03,1999-12-10,null,RS,53.85,108.6,460
30727099999,BOLSOJE-GOLOUSTNOJ,1957-10-28,2000-03-25,null,RS,52.033,105.4,461
43057099999,BOMBAY / COLABA,2019-11-24,2019-11-24,null,IN,18.9,72.8166666,11
31253099999,BOMNAK,1953-02-21,2020-04-07,null,RS,54.7166666,128.8666666,364
50646099999,BORDO,1957-12-02,1959-08-31,null,CH,48.483,124.85,199
36392099999,BORODINE,2018-05-17,2020-04-07,null,KZ,49.967,81.467,371
47150099999,BORYEONG,2009-01-09,2020-04-07,null,KS,36.3333333,126.55,18
30965099999,BORZYA,1937-01-01,2020-04-07,null,RS,50.4,116.5166666,676
35192099999,BOSTAL,1953-03-06,1958-05-18,null,KZ,51.533,73.817,null
35192199999,BOSTAL,1953-03-06,1956-12-31,null,KZ,51.517,73.833,326
48921099999,BOUNNEUA,2003-07-22,2020-04-07,null,LA,21.6333333,101.8833333,923
58102099999,BOXIAN,1956-08-21,2020-04-07,null,CH,33.7833333,115.7333333,40.3
99999943316,BRADY,1950-09-16,1955-06-05,null,JA,33.633,130.5,14
41922199999,BRAHMANBARIA,1943-07-15,1945-02-28,null,BG,23.983,91.117,10
42946099999,BRAMHAPURI,2017-10-17,2019-12-02,null,IN,20.6,79.85,229
31521099999,BRATOLJUBOVKA,1948-01-03,2020-04-07,null,RS,50.7833333,129.3333333,227
30307099999,BRATSK,2004-07-06,2009-02-24,null,RS,56.3666666,101.7,489
30309099999,BRATSK,1936-03-03,2020-04-07,null,RS,56.370556,101.698331,490.72
57051099999,BUCHANG SOUTHEAST,1957-12-02,1959-08-28,null,CH,34.833,110.167,332
30567099999,BUGARIHTA,1955-03-26,2001-05-28,null,RS,54.05,115.017,738
54226099999,BUGT,1957-12-02,2020-04-07,null,CH,42.3333333,120.7,401
50632099999,BUGT,1956-08-23,2020-04-07,null,CH,48.7666666,121.9166666,739
38313099999,BUGUN,2014-07-01,2020-04-07,null,KZ,43.7166667,69,405
31997099999,BUKHTA VALENTINA,1953-02-18,1954-08-26,null,RS,43.117,134.333,27.1
36410099999,BUKHTARMA SE,1959-01-10,1960-12-25,null,KZ,49.6,83.55,387
42931099999,BULDANA,2017-10-16,2020-04-07,null,IN,20.5333333,76.2333333,650
44239099999,BULGAN,1956-09-08,2020-04-07,null,MG,48.8,103.55,1208
44264099999,BULGAN,1975-06-17,1976-02-06,null,MG,46.0833333,91.5333333,1190
38956099999,BULUN-KUL,1960-01-15,1997-04-07,null,TI,37.7,72.95,3744
41518099999,BUNJI,2005-10-01,2019-10-15,null,PK,35.6666666,74.6333333,1470
99500399999,BUOY 22183,2013-06-21,2018-04-25,null,null,37.73,126.24,3
36569099999,BURAN,1974-09-04,1981-12-26,null,KZ,48.067,85.25,412
35998099999,BURIBAYTAL SOUTHEAST,1948-02-10,1955-06-30,null,KZ,45.05,74.033,347
36714199999,BURLYU-TOBE,1937-01-04,1954-05-04,null,KZ,46.583,79.1,342
36714099999,BURLYU-TYUBE /BURLIU-TOBE,1937-01-04,1954-05-04,null,KZ,46.583,79.1,351.1
69363499999,BURON,1989-03-13,2015-03-03,null,KS,37.2,127.75,95.1
31348099999,BURUKAN,1949-04-24,2020-04-07,null,RS,53.05,136.0333333,153
47159099999,BUSAN,1973-01-01,2020-04-07,null,KS,35.1,129.0333333,70.96
38842099999,BUSTONABAD-IN-TAJIK,1973-01-13,1982-01-03,null,TI,38.683,69.567,1964
31397099999,BYSSA,1954-02-15,1993-06-30,null,RS,52.45,130.8666666,267
69352999999,C 183 HELIPORT,1996-01-03,1996-12-31,null,KS,37.799999,126.23333,42.67
74938099999,C 330 HELIPORT,1953-10-30,1954-04-07,null,KS,38.132778,127.668333,121.92
74938099999,C 330 HELIPORT,1953-10-30,1954-04-07,null,KS,38.132778,127.668333,121.92
74937899999,C316 HELIPORT,1953-11-17,1954-04-08,null,KS,38.167,127.433,205
36087099999,CADAN,1958-01-28,2002-08-19,null,RS,51.283,91.667,836
52679099999,CAIQI SOUTHEAST,1956-08-20,1961-10-31,null,CH,38.083,102.917,1525
38207099999,CAJAN,1959-01-04,2020-04-07,null,KZ,43.033,69.367,365
30915099999,CAKIR,1955-03-24,2001-05-28,null,RS,50.417,103.617,989
42808199999,CALCUTTA/BARRACKS,1944-03-31,1946-05-31,null,IN,22.767,88.367,7
40947399999,CAMP AIRBORNE HLZ,2009-01-03,2014-08-23,null,AF,34.4,68.8833333,2240
40958599999,CAMP BLESSING-NANGA,2009-01-02,2011-02-09,null,AF,34.983,70.9,1020
69224699999,CAMP BLESSING-NANGA,2007-12-03,2011-02-09,null,AF,34.983,70.9,1020
47106699999,CAMP CASEY/TONGDUCH,1953-10-24,1996-06-28,null,KS,37.9166667,127.05,60
69356499999,CAMP RED CLOUD,1990-05-01,2015-03-03,null,KS,37.7522,127.0255,64.62
69340499999,CAMP STANLEY TMQ-53P,1999-02-18,2015-03-03,null,KS,37.7166666,127.1,64.92
47142599999,CAMP WALKER (H-805),1973-01-02,1997-01-17,null,KS,35.85,128.5833333,75
54858099999,CANG-KOU,1980-04-13,1980-07-15,null,CH,36.167,120.367,10
54745099999,CANG-SHANG,1980-09-09,1981-03-16,null,CH,37.367,119.9,1
54616099999,CANGZHOU,1956-08-20,1995-12-31,null,CH,38.333,116.833,11
42812099999,CANNING,2016-03-27,2020-04-07,null,IN,22.25,88.6666666,4
53868099999,CANYU NORTHEAST,1956-08-20,1961-10-31,null,CH,36.15,111.45,462
48808099999,CAO BANG,1959-05-09,2020-04-07,null,VM,22.6666666,106.25,243
54483099999,CAOHEKOU,1956-08-20,1989-06-30,null,CH,40.883,123.9,235
54483199999,CAOHEKOU,1956-08-20,1956-12-31,null,CH,40.883,123.9,235
32149099999,CAPE KRYLJON,1959-01-07,1993-06-29,null,RS,45.9,142.083,45
31579099999,CAPE SYURKUM,1948-01-01,1970-04-29,null,RS,50.1,140.683,109
31173099999,CAPE UKOY,1959-01-31,1988-05-12,null,RS,55.65,136.75,29
36394099999,CARSKAJA,1953-06-18,2020-04-07,null,KZ,49.583,81.05,334
38471099999,CATKAL RIVER,1960-12-29,1991-08-19,null,KG,41.9,71.35,1937
30138099999,CECUJSK,1953-02-21,1961-07-30,null,RS,58.1,108.6833333,245
31469099999,CEGDOMYN,1955-01-14,1993-06-29,null,RS,51.1666666,132.95,374
31532099999,CEKUNDA,1946-01-13,2020-04-07,null,RS,50.8666666,132.25,272
36058099999,CEMAL,1953-02-23,2020-04-07,null,RS,51.4333333,86,420
30014099999,CEMDALSK,1959-11-04,1994-12-23,null,RS,59.75,103.3,277
59453099999,CEN-XI,1957-08-29,1999-07-03,null,CH,22.933,110.983,243
29654099999,CENTRAL'NYJ RUDNIK,1955-07-06,2020-04-07,null,RS,55.2166666,87.65,495
30617099999,CEREMHOVO,1969-01-01,2001-04-12,null,RS,53.1666667,103.0833333,598
30944099999,CEREMHOVO,1955-03-24,1994-04-18,null,RS,50.567,110.2,885
28799099999,CERLAK,1948-02-02,2020-04-07,null,RS,54.1666666,74.8,115
51720099999,CH'I-LAN-TAI,1962-03-08,1997-05-13,null,CH,40.533,79.533,1158
57606099999,CH'IH-SHUI HO,1957-07-01,1998-08-28,null,CH,28.483,105.933,977
52842099999,CHA-KA,1962-02-06,1997-12-26,null,CH,36.783,99.083,2925
74935199999,CHA-YIN-LU SOUTHWEST,1945-10-31,1947-03-31,null,CH,31.317,121.5,6
42795099999,CHAIBASA,1978-07-28,1978-07-28,null,IN,22.55,85.8166666,226
47069999999,CHAJANG NI (K-ARMY),1979-09-07,1979-10-17,null,KS,37.867,127.183,100
41571099999,CHAKLALA,1973-01-04,2020-04-07,null,PK,33.616653,73.099233,508.4
74923599999,CHAKULIA,1942-11-01,1945-04-30,null,IN,22.45,86.7,131
57883099999,CHALING,1957-08-19,1998-07-02,null,CH,26.8,113.533,176
42973099999,CHANDBALI,2015-12-07,2020-04-07,null,IN,20.7833333,86.7333333,6
42705299999,CHANDIGARH,2015-12-08,2019-11-05,null,IN,30.673469,76.788542,308.45
42105099999,CHANDIGARH(IAFB),1974-01-25,2020-04-07,null,IN,30.7333333,76.8833333,347
41941099999,CHANDPUR,1961-01-01,2020-04-07,null,BG,23.2666666,90.7,7
43029099999,CHANDRAPUR,2017-10-03,2020-03-20,null,IN,19.9666666,79.3,193
54751099999,CHANG DAO,1986-05-01,2020-04-07,null,CH,37.9333333,120.7166666,40
58632099999,CHANG-SHAN,1981-08-16,1981-08-18,null,CH,28.933,118.5,137
53929099999,CHANG-WU,1980-10-01,1998-11-13,null,CH,35.217,107.8,1219
53887099999,CHANG-ZHI,1956-08-20,1961-10-31,null,CH,36.2,113.117,975
54386099999,CHANGBAI,1957-12-03,2020-04-07,null,CH,41.4166666,128.1833333,775
58606099999,CHANGBEI INTL,1956-08-20,2020-04-07,null,CH,28.865,115.9,43.58
57662099999,CHANGDE,1956-08-20,2020-04-07,null,CH,29.05,111.6833333,35
74938899999,CHANGGAI GAP,1958-05-15,1970-09-30,null,KS,36.083,129.567,21
99999943270,CHANGGAI GAP ROK K 3,1958-05-15,1967-12-31,null,KS,36.083,129.567,21
47031099999,CHANGJIN,1976-04-01,2020-04-07,null,KN,40.3666666,127.25,1080
47061099999,CHANGJON,1976-04-01,2020-04-07,null,KN,38.7333333,128.1833333,34
54049099999,CHANGLING,1956-08-23,2020-04-07,null,CH,44.25,123.9666666,190
57687099999,CHANGSHA,1944-02-15,2020-04-07,null,CH,28.1166666,112.7833333,120
57679099999,CHANGSHA/DATUOPU,1956-08-20,1986-12-31,null,CH,28.2,113.0833333,46
58911099999,CHANGTING,1957-03-01,2020-04-07,null,CH,25.85,116.3666666,311
47155099999,CHANGWON,1987-07-28,2020-04-07,null,KS,35.1701944,128.5728611,36.8
58343099999,CHANGZHOU,1956-08-20,1999-08-05,null,CH,31.767,119.95,15
29602099999,CHANY,1955-07-09,2020-04-07,null,RS,55.3,76.75,111
58326099999,CHAOHU WEST,1957-08-22,1961-03-14,null,CH,31.6,117.833,21
54324099999,CHAOYANG,1957-07-14,2020-04-07,null,CH,41.55,120.45,176
54326099999,CHAOYANG AIRFIELD,1957-07-14,1991-08-14,null,CH,41.583,120.433,152
42488099999,CHAPRA,2019-07-19,2019-07-19,null,IN,25.7833333,84.7333333,58
30372099999,CHARA,1948-02-28,2020-04-07,null,RS,56.9,118.2666666,711
55690099999,CHE-KU,1987-03-26,1992-12-07,null,CH,28.7,91.633,4336
99999943263,CHEJU DO K 39,1954-07-29,1967-12-31,null,KS,33.2,126.267,13.1
32124099999,CHEKHOV WEST,1955-04-20,1957-01-30,null,RS,47.45,141.817,0
57144099999,CHEN-AN,1962-02-06,1998-06-20,null,CH,33.417,109.15,610
57738099999,CHEN-YUAN,1956-08-20,1958-02-03,null,CH,27.05,108.4,464
54145099999,CHENG-CHIZ-T'UN,1980-08-01,1981-05-01,null,CH,43.5,123.5,183
46761099999,CHENG-KUNG,1973-01-01,1998-12-31,null,TW,23.1,121.367,37
57106099999,CHENG-XIAN,1956-08-23,2000-04-03,null,CH,33.75,105.75,1128
54423099999,CHENGDE,1956-08-20,2020-04-07,null,CH,40.9666666,117.9166666,423
54776099999,CHENGSHANTOU,1957-12-02,2020-04-07,null,CH,37.4,122.6833333,47
54575099999,CHENGZITAN,1957-12-02,1959-08-29,null,CH,39.5,122.5,17
57972099999,CHENZHOU,1956-08-20,2020-04-07,null,CH,25.7333333,112.9666666,368.8
47145099999,CHEONAN,1951-01-31,2020-04-07,null,KS,36.7625,127.2927778,81.5
47131099999,CHEONGJU,1951-02-28,2020-04-07,null,KS,36.6333333,127.45,59
47128099999,CHEONGJU INTL,1979-03-15,2020-04-07,null,KS,36.7166,127.499119,58.21
47095099999,CHEORWON,1988-10-22,2020-04-07,null,KS,38.15,127.3,155
41565099999,CHERAT,2005-10-04,2019-10-15,null,PK,33.8166666,71.8833333,1372
30730099999,CHEREMUKHOVO,1953-02-19,1959-04-15,null,RS,52.767,108.133,462
31749099999,CHERINAY,1969-01-01,1988-03-13,null,RS,48.017,136.85,288
31371099999,CHERNJAEVO,1948-01-01,2020-04-07,null,RS,52.7833333,126,210
30766099999,CHERNYSHEVSK,1953-02-16,2001-05-28,null,RS,52.5333333,117,539
40970399999,CHEROKEE,2009-11-23,2012-07-24,null,AF,33.65,68.9,2504
42515099999,CHERRAPUNJI,2018-08-22,2019-11-10,null,IN,25.25,91.7333333,1313
29393099999,CHERVYANKA,1953-03-14,2020-04-07,null,RS,57.65,99.5333333,220.53
45001099999,CHEUNG CHAU,1993-01-14,1993-01-14,null,CH,22.2,114.017,79
45044099999,CHEUNG CHAU,2002-03-13,2020-04-07,null,CH,22.2,114.0166666,79
43003099999,CHHATRAPATI SHIVAJI INTL,1957-01-03,2020-04-07,null,IN,19.088686,72.867919,11.27
42768099999,CHHINDWARA,2019-05-07,2019-10-24,null,IN,22.1,79,685
41768099999,CHHOR,1957-07-01,2020-04-07,null,PK,25.5166666,69.7833333,6
46772099999,CHIA TUNG,1954-05-17,1999-07-26,null,TW,22.4166667,120.55,20
50873099999,CHIA-MU-SSU /CHIAMUEZE,1956-08-20,1961-10-31,null,CH,46.817,130.333,80.2
59354099999,CHIA-YI,1956-08-20,1974-08-04,null,TW,23.467,120.383,25
46686099999,CHIANG KAI SHEK INTL,1979-03-01,2020-04-07,null,TW,25.077731,121.232822,32.61
46748099999,CHIAYI,1954-05-17,1998-12-31,null,TW,23.5,120.45,28
46746099999,CHIAYI,1949-03-01,2000-12-31,null,TW,23.461779,120.39283,25.9
47682099999,CHIBA,1977-09-19,2020-04-07,null,JA,35.6,140.1,6.06
99999942402,CHICHI JIMA BONIN ISLAND,1953-10-05,1968-06-24,null,JA,27.08333,142.2,null
47971042402,CHICHI JIMA BONIN ISLAND,1973-01-01,2020-04-07,null,JA,27.083333,142.183333,7.92
47641099999,CHICHIBU,1953-01-01,2020-04-07,null,JA,35.9833333,139.0666666,233.7
47971099999,CHICHIJIMA ISLAND,2000-01-01,2014-06-09,null,JA,27.0833333,142.1833333,8
54218099999,CHIFENG,1956-08-20,2020-04-07,null,CH,42.3,118.8333333,567
41519099999,CHILLAS,2005-09-03,2019-10-15,null,PK,35.4166666,74.1,1251
41944199999,CHILLIMPUR,1945-05-31,1945-06-12,null,BG,22.417,91.75,9
41944099999,CHILLIMPUR,1945-05-31,1945-06-12,null,BG,22.417,91.75,9
46694099999,CHILUNG,1973-01-07,1998-12-31,null,TW,25.15,121.8,3
59560099999,CHIN HONG,1973-01-04,1976-09-15,null,CH,22.8,121.167,37
59135099999,CHIN-MEN,1956-08-20,1973-01-09,null,TW,24.433,118.433,12
29356099999,CHINDAT-IN-KRASNOY,1948-01-14,1988-04-21,null,RS,57.367,89.317,150
46770099999,CHING CHUAN KANG AB,1952-03-31,2020-04-07,null,TW,24.264668,120.62058,202.08
74933699999,CHING-SHUI-PU NORTH,1943-12-31,1946-10-31,null,CH,30.25,104.033,481
52797099999,CHING-T'AI,1962-03-29,1997-04-03,null,CH,37.133,104.217,1402
56227099999,CHING-TO EAST,1956-08-20,1957-05-30,null,CH,30.1,95.783,5108
44292099999,CHINGGIS KHAAN INTL,1956-08-20,2020-04-07,null,MG,47.843056,106.766639,1330.14
47157199999,CHINHAE (KOR-ARMY),1967-07-31,1982-10-31,null,KS,35.133,128.7,4
47434099999,CHITOSE,1988-09-01,2020-04-07,null,JA,42.794475,141.666447,26.51
41506099999,CHITRAL,1973-02-03,2014-02-06,null,PK,35.85,71.8333333,1500
41520599999,CHITRAL,2005-07-27,2020-04-07,null,PK,35.883,71.8,1494
41520599999,CHITRAL,2005-07-27,2020-04-07,null,PK,35.883,71.8,1494
41940099999,CHITTAGONG,1957-07-01,1978-11-02,null,BG,22.35,91.817,26
41977099999,CHITTAGONG (AMBAGAN),1944-05-03,1945-06-17,null,BG,22.35,91.8166666,34
28884199999,CHKALOVO,2018-07-18,2020-04-07,null,KZ,53.6,70.5,164.9
28884199999,CHKALOVO,2018-07-18,2020-04-07,null,KZ,53.6,70.5,164.9
74936899999,CHO DO,1952-09-19,1953-07-29,null,KN,38.55,124.817,67
47128599999,CHOCH' IWON,2001-07-05,2005-08-11,null,KS,36.5666667,127.2833333,25
47683099999,CHOFU AIRPORT,1954-12-15,2020-04-07,null,JA,35.6666667,139.5333333,44
44259099999,CHOIBALSAN,1956-09-07,2020-04-07,null,MG,48.0833333,114.55,747
44298099999,CHOIR,1956-08-20,2020-04-07,null,MG,46.45,108.2166666,1286
38223099999,CHOKPAR,2018-05-17,2020-04-07,null,KZ,43.833,74.4,768
74936199999,CHONAN KOREA,1951-01-31,1951-02-04,null,KS,36.816,127.25,48
57515099999,CHONG-QING,1956-08-20,1986-12-31,null,CH,29.517,106.483,351
47008099999,CHONGJIN,1957-02-03,2020-04-07,null,KN,41.7833333,129.8166666,43
47648099999,CHOSHI,1952-12-31,2020-04-07,null,JA,35.7333333,140.85,28.1
41926099999,CHUADANGA,2011-06-29,2020-04-07,null,BG,23.65,88.8166666,12
47634599999,CHUBU CENTRAIR INTL,2005-02-18,2020-04-07,null,JA,34.858414,136.805408,4.57
51526099999,CHUGIRTY,1962-03-28,1997-05-09,null,CH,42.8,80.85,2042
58543099999,CHUN AN,2015-12-02,2020-04-07,null,CH,29.6166666,119.0166666,172
47101099999,CHUNCHEON,1951-06-22,2020-04-07,null,KS,37.9,127.7333333,78
47014099999,CHUNGGANG,1957-02-03,2020-04-07,null,KN,41.7833333,126.8833333,331
47135099999,CHUPUNGNYEONG,1955-09-13,2020-04-07,null,KS,36.2166666,127.9833333,245
42170099999,CHURU,2015-12-07,2020-04-07,null,IN,28.25,74.9166666,291
56768099999,CHUXIONG,1944-02-01,2020-04-07,null,CH,25.0166666,101.5166666,1820
58236099999,CHUZHOU EAST,1957-08-25,1961-03-14,null,CH,32.317,118.333,26
35997099999,CIGANAK,1959-01-02,1997-11-16,null,KZ,45.1,73.967,349
36891099999,CILIK,1981-01-05,2020-04-07,null,KZ,43.583,78.2,600
29702099999,CISTOOZERNOJE,1969-01-01,1990-12-07,null,RS,54.717,76.717,111
36934099999,COLPON-ATA,1973-01-16,1998-10-08,null,KG,42.65,77.1,1645
41933099999,COMILLA,1945-02-28,2020-04-07,null,BG,23.4333333,91.1833333,9
47112599999,COMMAND POST TANGO,1996-08-20,1997-04-19,null,KS,37.5166667,126.9833333,73
42403099999,COOCH BEHAR,1943-02-20,2020-04-07,null,IN,26.3333333,89.4666666,43
69459499999,COP CURRY,1982-10-19,1991-07-23,null,AF,32.517,68.867,1863
40984399999,COP SPERA,2009-10-30,2010-11-14,null,AF,33.05,69.5,2132
40970599999,COP WILDERNESS,2009-01-01,2013-10-19,null,AF,33.3666666,69.4166666,2019.91
41992099999,COXS BAZAR,1982-01-17,2020-04-07,null,BG,21.452194,91.963889,3.65
31939099999,CUGUEVKA,1948-01-03,2018-08-08,null,RS,44.15,133.8666666,259
57023099999,CUI-MU,1962-03-08,1979-12-30,null,CH,34.8,107.867,914
38201099999,CULAKKURGAN,1969-01-05,2020-04-07,null,KZ,43.8,69.2,481
30393099999,CULMAN/NERIUGRI,1948-01-02,2020-04-07,null,RS,56.8333333,124.8666667,859
29625099999,CULYM,1953-03-01,2018-07-25,null,RS,55.1,80.9666666,140
31286099999,CUMIKAN,1937-01-19,1993-06-30,null,RS,54.717,135.317,5
42970099999,CUTTACK,2005-05-19,2005-05-19,null,IN,20.4666666,85.9333333,27
41624099999,D I KHAN,1973-01-03,2020-04-07,null,PK,31.909422,70.896639,181.05
57328099999,DA XIAN,1956-08-20,2020-04-07,null,CH,31.2,107.5,344
57708099999,DA-FANG,1974-01-29,1982-03-14,null,CH,27.15,105.6,1520
54351099999,DA-HUO-FANG,1961-11-02,2001-12-28,null,CH,41.883,124.083,273
52713099999,DA-QAIDAM,1957-06-30,2020-04-07,null,CH,37.85,95.3666666,3174
59242099999,DA-WAN,1957-08-24,2000-01-23,null,CH,23.85,109.417,76
54756099999,DA-XIN-DIAN,1981-03-02,1981-03-23,null,CH,37.617,120.9,100
57506099999,DA-ZU,1979-12-11,1981-08-10,null,CH,29.633,105.767,305
30714099999,DABADY,1953-04-08,2016-07-01,null,RS,52.1,102.7,755.86
56315099999,DABBA SOUTHWEST,1957-07-03,1963-12-31,null,CH,29.033,100.167,4553
41917099999,DACCA/TEZGAON,1957-07-01,1981-12-29,null,BG,23.767,90.383,7
58666099999,DACHEN DAO,1954-05-21,2020-04-07,null,CH,28.45,121.8833333,84
58474099999,DACHU SHAN,1989-12-05,1990-07-03,null,CH,30.45,122.3,152
44404099999,DADELDHURA,1978-08-13,2020-04-07,null,NP,29.3,80.5833333,1848
69140499999,DAEGU - EXERCISE,1985-04-24,2010-05-06,null,KS,35.9,128.6666666,35.36
47142099999,DAEGU AB,1950-11-01,2020-04-07,null,KS,35.894108,128.658856,35.35
47100099999,DAEGWALLYEONG,1992-10-01,2020-04-07,null,KS,37.6833333,128.7166666,844
69213499999,DAEGWALLYEONG (TMQ-53P),1977-02-16,2015-03-03,null,KS,37.6833333,128.7666666,841.86
69218499999,DAESAN (TMQ-53P),1979-09-19,2015-03-03,null,KS,36.9833333,126.4666666,39.93
43001099999,DAHANU,1973-11-22,2020-04-07,null,IN,19.9666666,72.7166666,5
47665099999,DAI (LGT-H),1975-08-22,1990-02-15,null,JA,34.267,136.9,27
58947099999,DAI-TOU,1980-10-05,1980-10-05,null,CH,25.267,119.2,37
31873099999,DAL'NERECHENSK,1948-01-01,2020-04-07,null,RS,45.8666666,133.7333333,101
52353099999,DALAIN HOB EAST,1957-07-01,1958-05-05,null,CH,41.967,100.883,946
44373099999,DALANZADGAD,1956-12-06,2020-04-07,null,MG,43.5833333,104.4166666,1465
56751099999,DALI,1943-12-03,2020-04-07,null,CH,25.7,100.1833333,1992
32148099999,DALNYAYA,1955-03-19,1957-03-22,null,RS,45.9,142.083,0
42587099999,DALTONGANJ,2006-05-24,2020-04-07,null,IN,24.05,84.0666666,221
31257099999,DAMBUKI,1954-12-01,1993-06-30,null,RS,54.333,127.633,272
54497099999,DANDONG,1956-08-20,2020-04-07,null,CH,40.05,124.3333333,14
44429099999,DANG,2012-08-19,2020-04-07,null,NP,28.05,82.5,634
38847099999,DANGARA,2008-02-10,2020-04-07,null,TI,38.1,69.3166666,660
52618099999,DANGCHENGWAN SOUTH,1962-03-31,1962-04-28,null,CH,39.167,94.833,3746
57960099999,DAO XIAN NORTH,1961-03-06,1961-03-06,null,CH,25.55,111.583,179
56357099999,DAOCHENG,1964-01-02,2020-04-07,null,CH,29.05,100.3,3729
57965099999,DAOXIAN,1973-01-01,1999-10-09,null,CH,25.617,111.6,152
59309099999,DAPING,1975-02-03,1975-09-16,null,CH,23.183,115.85,97
36983099999,DARHAN,1961-02-03,1998-09-28,null,KG,42.317,77.9,1700
42295099999,DARJEELING,2019-04-01,2020-04-07,null,IN,27.05,88.2666666,2128
56046099999,DARLAG,1956-08-21,2020-04-07,null,CH,33.75,99.65,3968
38856099999,DARVAZ,1961-04-05,2020-04-07,null,TI,38.4666666,70.8833333,1288
40900099999,DARWAZ,1976-09-03,1978-01-02,null,AF,38.4333333,70.8,1320
40900099999,DARWAZ,1976-09-03,1978-01-02,null,AF,38.4333333,70.8,1320
44256099999,DASHBALBAR,1983-12-01,2020-04-07,null,MG,49.55,114.4,705
53487099999,DATONG,1957-12-02,2020-04-07,null,CH,40.0833333,113.4166666,1054
30536099999,DAVSA,1955-04-20,2000-04-04,null,RS,54.35,109.517,469
56167099999,DAWU,1979-07-01,2020-04-07,null,CH,30.9833333,101.1166666,2959
46754099999,DAWU,1973-01-07,1998-12-31,null,TW,22.35,120.9,8
